date,refit_date,monthly_core_scale,monthly_approved_extra,daily_implied_extra,daily_actual_extra,daily_cap_binding,daily_reduction_vs_monthly,daily_total_scale,daily_btc_trend,daily_p_bad,daily_downside_semivol30,daily_downside_scaler
2024-02-06,2024-02-02,1.0,0.29998866731365975,0.26663293965716095,0.26663293965716095,True,0.0333557276564988,1.266632939657161,0.5345962926613705,0.0024886318242602627,0.3731825093992398,1.0
2024-02-07,2024-02-02,1.0,0.29998866731365975,0.34106003714085253,0.29998866731365975,False,0.0,1.2999886673136598,0.6838216259310659,0.002488297510398258,0.3731825093992398,1.0
2024-02-08,2024-02-02,1.0,0.29998866731365975,0.3612512502824208,0.29998866731365975,False,0.0,1.2999886673136598,0.7243045820065546,0.002488016072907687,0.3678179473429119,1.0
2024-02-09,2024-02-02,1.0,0.29998866731365975,0.4295764130206361,0.29998866731365975,False,0.0,1.2999886673136598,0.8612957825694165,0.0024880610952852733,0.3678179473429119,1.0
2024-02-10,2024-02-02,1.0,0.29998866731365975,0.4353164081171142,0.29998866731365975,False,0.0,1.2999886673136598,0.8728042700680727,0.002487904686436672,0.36705889686644133,1.0
2024-02-11,2024-02-02,1.0,0.29998866731365975,0.4332702743769932,0.29998866731365975,False,0.0,1.2999886673136598,0.8687040026557935,0.002490438509771933,0.2390642302220579,1.0
2024-02-12,2024-02-02,1.0,0.29998866731365975,0.4463187371279848,0.29998866731365975,False,0.0,1.2999886673136598,0.8948675098879523,0.0024920288281131183,0.2390642302220579,1.0
2024-02-13,2024-02-02,1.0,0.29998866731365975,0.4528865842278438,0.29998866731365975,False,0.0,1.2999886673136598,0.9080668491018216,0.002525894044477742,0.22116935999415288,1.0
2024-02-14,2024-02-02,1.0,0.29998866731365975,0.4633091546043649,0.29998866731365975,False,0.0,1.2999886673136598,0.9289492446447175,0.002509217214422968,0.22116935999415288,1.0
2024-02-15,2024-02-02,1.0,0.29998866731365975,0.4671549059862452,0.29998866731365975,False,0.0,1.2999886673136598,0.9367465611629092,0.002601289709987078,0.22116935999415288,1.0
2024-02-16,2024-02-02,1.0,0.29998866731365975,0.4568535870258042,0.29998866731365975,False,0.0,1.2999886673136598,0.9211560528540561,0.008086446134038337,0.21920898319815094,1.0
2024-02-17,2024-02-02,1.0,0.29998866731365975,0.4036037264215236,0.29998866731365975,False,0.0,1.2999886673136598,0.9176069599596065,0.12031241254035299,0.18617124298207738,1.0
2024-02-18,2024-02-02,1.0,0.29998866731365975,0.37826307349732285,0.29998866731365975,False,0.0,1.2999886673136598,0.903934235968269,0.16307390859659593,0.18617124298207738,1.0
2024-02-19,2024-02-02,1.0,0.29998866731365975,0.3745609337947831,0.29998866731365975,False,0.0,1.2999886673136598,0.8957353210373785,0.16367943744589056,0.18775898332318364,1.0
2024-02-20,2024-02-02,1.0,0.29998866731365975,0.37512850417393734,0.29998866731365975,False,0.0,1.2999886673136598,0.8970940961095439,0.16368080940278432,0.18750860927354862,1.0
2024-02-21,2024-02-02,1.0,0.29998866731365975,0.3723305375884534,0.29998866731365975,False,0.0,1.2999886673136598,0.8905439830229882,0.16381325417625736,0.07728513918458464,1.0
2024-02-22,2024-02-02,1.0,0.29998866731365975,0.36998533794681976,0.29998866731365975,False,0.0,1.2999886673136598,0.8850956244581385,0.1639652762415874,0.08609721988115553,1.0
2024-02-23,2024-02-02,1.0,0.29998866731365975,0.3634509852699569,0.29998866731365975,False,0.0,1.2999886673136598,0.8693271062084478,0.1638337682690216,0.09379522265030547,1.0
2024-02-24,2024-02-02,1.0,0.29998866731365975,0.3773525643280685,0.29998866731365975,False,0.0,1.2999886673136598,0.9025059811200937,0.16376717224690543,0.09317269681388081,1.0
2024-02-25,2024-02-02,1.0,0.29998866731365975,0.37321543372619015,0.29998866731365975,False,0.0,1.2999886673136598,0.8925930823853052,0.16375010944777993,0.09317269681388081,1.0
2024-02-26,2024-02-02,1.0,0.29998866731365975,0.3899444975425335,0.29998866731365975,False,0.0,1.2999886673136598,0.9326218129645791,0.1637671516539072,0.09317269681388081,1.0
2024-02-27,2024-02-02,1.0,0.29998866731365975,0.3989547666591709,0.29998866731365975,False,0.0,1.2999886673136598,0.9540746429794185,0.16368227665437024,0.09287634748397867,1.0
2024-02-28,2024-02-02,1.0,0.29998866731365975,0.40548296721199395,0.29998866731365975,False,0.0,1.2999886673136598,0.9696864117756614,0.16368227441800412,0.09287634748397867,1.0
2024-02-29,2024-02-02,1.0,0.29998866731365975,0.40147088857982305,0.29998866731365975,False,0.0,1.2999886673136598,0.9600815857095204,0.16367339077099866,0.11474794134440344,1.0
2024-03-01,2024-02-02,1.0,0.29998866731365975,0.4024345509147541,0.29998866731365975,False,0.0,1.2999886673136598,0.9617638013386832,0.1631322568917573,0.11090283503997347,1.0
2024-03-02,2024-02-02,1.0,0.29998866731365975,0.4005712494502812,0.29998866731365975,False,0.0,1.2999886673136598,0.956778306672418,0.16266653067536802,0.11315639734631551,1.0
2024-03-03,2024-03-03,1.0,0.35000709094420884,0.35000709094420884,0.35000709094420884,False,0.0,1.3500070909442088,0.9675498726038125,0.2765084243103859,0.11315639734631551,1.0
2024-03-04,2024-03-03,1.0,0.35000709094420884,0.3539475339269182,0.35000709094420884,False,0.0,1.3500070909442088,0.9781693562612913,0.2763062313058788,0.11211910146099503,1.0
2024-03-05,2024-03-03,1.0,0.35000709094420884,0.3412523529876225,0.3412523529876225,True,0.008754737956586323,1.3412523529876226,0.9426673994171987,0.2759856696039329,0.2617829741012568,1.0
2024-03-06,2024-03-03,1.0,0.35000709094420884,0.37050896301733793,0.35000709094420884,False,0.0,1.3500070909442088,0.9566497822682344,0.22540313104163515,0.2617829741012568,1.0
2024-03-07,2024-03-03,1.0,0.35000709094420884,0.4793334511013843,0.35000709094420884,False,0.0,1.3500070909442088,0.9595312024333873,0.0009007526054669831,0.2617829741012568,1.0
2024-03-08,2024-03-03,1.0,0.35000709094420884,0.47972648675275664,0.35000709094420884,False,0.0,1.3500070909442088,0.960036564293202,0.0006078839175447056,0.2617829741012568,1.0
2024-03-09,2024-03-03,1.0,0.35000709094420884,0.4798510442370236,0.35000709094420884,False,0.0,1.3500070909442088,0.9602869074681855,0.0006090044439740562,0.2617829741012568,1.0
2024-03-10,2024-03-03,1.0,0.35000709094420884,0.4820903971779685,0.35000709094420884,False,0.0,1.3500070909442088,0.9647635717519247,0.0006040623973079304,0.2617829741012568,1.0
2024-03-11,2024-03-03,1.0,0.35000709094420884,0.4860849902663296,0.35000709094420884,False,0.0,1.3500070909442088,0.9747591808779383,0.002656246174513674,0.2617829741012568,1.0
2024-03-12,2024-03-03,1.0,0.35000709094420884,0.48999824627105437,0.35000709094420884,False,0.0,1.3500070909442088,0.980601867531038,0.0006173504344362525,0.26354573526386593,1.0
2024-03-13,2024-03-03,1.0,0.35000709094420884,0.4924952035373447,0.35000709094420884,False,0.0,1.3500070909442088,0.9855807035584989,0.000598932671549042,0.26354573526386593,1.0
2024-03-14,2024-03-03,1.0,0.35000709094420884,0.4904201401710546,0.35000709094420884,False,0.0,1.3500070909442088,0.9814280624389045,0.0005989049216042999,0.2753790475295046,1.0
2024-03-15,2024-03-03,1.0,0.35000709094420884,0.4878224216445556,0.35000709094420884,False,0.0,1.3500070909442088,0.9762295071078249,0.0005988999661011163,0.2908336027116818,1.0
2024-03-16,2024-03-03,1.0,0.35000709094420884,0.47369900329871545,0.35000709094420884,False,0.0,1.3500070909442088,0.9479657718234334,0.0005989300910205239,0.3630995507286401,1.0
2024-03-17,2024-03-03,1.0,0.35000709094420884,0.4772631211201585,0.35000709094420884,False,0.0,1.3500070909442088,0.9550982626288176,0.0005989126049983968,0.3630995507286401,1.0
2024-03-18,2024-03-03,1.0,0.35000709094420884,0.46862664349812894,0.35000709094420884,False,0.0,1.3500070909442088,0.9378149526074195,0.0005989087821644124,0.36388000893215533,1.0
2024-03-19,2024-03-03,1.0,0.35000709094420884,0.3742152390283863,0.35000709094420884,False,0.0,1.3500070909442088,0.7908794597260136,0.0006235677075107025,0.47522627979949505,0.9469173299714435
2024-03-20,2024-03-03,1.0,0.35000709094420884,0.42297220161222576,0.35000709094420884,False,0.0,1.3500070909442088,0.8927433104020707,0.000617941517312654,0.4746012146075947,0.9481644508054299
2024-03-21,2024-03-03,1.0,0.35000709094420884,0.3874015448581222,0.35000709094420884,False,0.0,1.3500070909442088,0.8445291156690736,0.0007473676043922841,0.49012978771709914,0.9181241607370701
2024-03-22,2024-03-03,1.0,0.35000709094420884,0.37395909922812104,0.35000709094420884,False,0.0,1.3500070909442088,0.8286130563441583,0.0012469750984697276,0.49792999982105934,0.9037414900924148
2024-03-23,2024-03-03,1.0,0.35000709094420884,0.3696907601801536,0.35000709094420884,False,0.0,1.3500070909442088,0.8168714937017143,0.0013668128080116893,0.4964821710689284,0.9063769581718271
2024-03-24,2024-03-03,1.0,0.35000709094420884,0.3654475288256729,0.35000709094420884,False,0.0,1.3500070909442088,0.8048301740786147,0.0008779580700874007,0.4950855821659124,0.9089337605658583
2024-03-25,2024-03-03,1.0,0.35000709094420884,0.4053007095432609,0.35000709094420884,False,0.0,1.3500070909442088,0.8923762155561414,0.000628089670157476,0.4950855821659124,0.9089337605658583
2024-03-26,2024-03-03,1.0,0.35000709094420884,0.3941607921430307,0.35000709094420884,False,0.0,1.3500070909442088,0.8678630023364864,0.0006444963997060501,0.4950855821659124,0.9089337605658583
2024-03-27,2024-03-03,1.0,0.35000709094420884,0.3857748889018593,0.35000709094420884,False,0.0,1.3500070909442088,0.8505535115271243,0.0006350213465337673,0.4957632512574322,0.9076913201183019
2024-03-28,2024-03-03,1.0,0.35000709094420884,0.38686277717924744,0.35000709094420884,False,0.0,1.3500070909442088,0.8529599515400615,0.0006442448710641094,0.4957632512574322,0.9076913201183019
2024-03-29,2024-03-03,1.0,0.35000709094420884,0.3776942679629938,0.35000709094420884,False,0.0,1.3500070909442088,0.8364212935154453,0.0007372849185270524,0.4979054590212126,0.9037860337675638
2024-03-30,2024-03-03,1.0,0.35000709094420884,0.3758500721465754,0.35000709094420884,False,0.0,1.3500070909442088,0.8236161310862589,0.0008369609089740291,0.49263933401192095,0.9134471588683799
2024-03-31,2024-03-03,1.0,0.35000709094420884,0.3699860118038257,0.35000709094420884,False,0.0,1.3500070909442088,0.8106965370709635,0.0007513889377074658,0.49263933401192095,0.9134471588683799
2024-04-01,2024-03-03,1.0,0.35000709094420884,0.35666993716751694,0.35000709094420884,False,0.0,1.3500070909442088,0.791364115780882,0.0010436239132982478,0.4986994502460771,0.9023470945836276
2024-04-02,2024-04-02,1.0,0.2907748252343305,0.2907748252343305,0.2907748252343305,False,0.0,1.2907748252343305,0.7026862628378514,0.00035276228848840814,0.5435430516997475,0.8279013016407383
2024-04-03,2024-04-02,1.0,0.2907748252343305,0.29581971207411517,0.2907748252343305,False,0.0,1.2907748252343305,0.7148777332549765,0.00035276228849305535,0.5435430516997475,0.8279013016407383
2024-04-04,2024-04-02,1.0,0.2907748252343305,0.3588961288423103,0.2907748252343305,False,0.0,1.2907748252343305,0.7788723687147538,0.00035276228853336355,0.4881202348046416,0.9219040062539134
2024-04-05,2024-04-02,1.0,0.2907748252343305,0.37690995562540236,0.2907748252343305,False,0.0,1.2907748252343305,0.8199646576340311,0.00035276228894147346,0.48931306636490113,0.9196566184979338
2024-04-06,2024-04-02,1.0,0.2907748252343305,0.36585091900002414,0.2907748252343305,False,0.0,1.2907748252343305,0.7959058100369065,0.00035276228914112457,0.48931306636490113,0.9196566184979338
2024-04-07,2024-04-02,1.0,0.2907748252343305,0.3737072035695802,0.2907748252343305,False,0.0,1.2907748252343305,0.8129970956113064,0.0003527622893868256,0.48931306636490113,0.9196566184979338
2024-04-08,2024-04-02,1.0,0.2907748252343305,0.4185989276494833,0.2907748252343305,False,0.0,1.2907748252343305,0.9106586901124061,0.0003527625337968065,0.48931306636490113,0.9196566184979338
2024-04-09,2024-04-02,1.0,0.2907748252343305,0.362439295903743,0.2907748252343305,False,0.0,1.2907748252343305,0.8128648219868133,0.00035276440660378394,0.5044432772981087,0.8920725485931403
2024-04-10,2024-04-02,1.0,0.2907748252343305,0.39079161870226625,0.2907748252343305,False,0.0,1.2907748252343305,0.8764523121725749,0.0003527623506679967,0.5044432772981087,0.8920725485931403
2024-04-11,2024-04-02,1.0,0.2907748252343305,0.3932968791051362,0.2907748252343305,False,0.0,1.2907748252343305,0.8821311027990284,0.00035276237383682874,0.5044776416286393,0.892011781824928
2024-04-12,2024-04-02,1.0,0.2907748252343305,0.34508331563500083,0.2907748252343305,False,0.0,1.2907748252343305,0.8061977018245216,0.000352762307621541,0.5254687362686977,0.8563782560983668
2024-04-13,2024-04-02,1.0,0.2907748252343305,0.2774639451998045,0.2774639451998045,True,0.013310880034526018,1.2774639451998044,0.673866046499809,0.000352762644534904,0.5462561073669296,0.8237894165963572
2024-04-14,2024-04-02,1.0,0.2907748252343305,0.2759824116227704,0.2759824116227704,True,0.01479241361156014,1.2759824116227705,0.6603668484614522,0.0003527630246889915,0.5381869286666775,0.8361407087958179
2024-04-15,2024-04-02,1.0,0.2907748252343305,0.2699038065134248,0.2699038065134248,True,0.020871018720905687,1.2699038065134247,0.6084234657119212,0.00035276620657625455,0.507021332986749,0.8875366197101626
2024-04-16,2024-04-02,1.0,0.2907748252343305,0.2719874333622469,0.2719874333622469,True,0.018787391872083614,1.271987433362247,0.6131204584862507,0.0003528191257741743,0.507021332986749,0.8875366197101626
2024-04-17,2024-04-02,1.0,0.2907748252343305,0.23528604188696622,0.23528604188696622,True,0.05548878334736429,1.2352860418869662,0.5487265357324245,0.0003528043495387713,0.5245526300691993,0.8578738799586912
2024-04-18,2024-04-02,1.0,0.2907748252343305,0.2975148174422907,0.2907748252343305,False,0.0,1.2907748252343305,0.5952396210188949,0.000352775801372375,0.4262911042948372,1.0
2024-04-19,2024-04-02,1.0,0.2907748252343305,0.3044310540034713,0.2907748252343305,False,0.0,1.2907748252343305,0.6090769709803832,0.000352768178206853,0.4262911042948372,1.0
2024-04-20,2024-04-02,1.0,0.2907748252343305,0.30644904883476054,0.2907748252343305,False,0.0,1.2907748252343305,0.6131143901307232,0.00035277668357447915,0.40834202539085696,1.0
2024-04-21,2024-04-02,1.0,0.2907748252343305,0.3182079447191776,0.2907748252343305,False,0.0,1.2907748252343305,0.6366404816509954,0.0003527771467778605,0.3978484983927588,1.0
2024-04-22,2024-04-02,1.0,0.2907748252343305,0.3807583002244872,0.2907748252343305,False,0.0,1.2907748252343305,0.7617853323885906,0.0003527659672489637,0.3978484983927588,1.0
2024-04-23,2024-04-02,1.0,0.2907748252343305,0.3711449182501692,0.2907748252343305,False,0.0,1.2907748252343305,0.7425517895941824,0.0003527741734851121,0.3984141490615085,1.0
2024-04-24,2024-04-02,1.0,0.2907748252343305,0.31826963130471025,0.2907748252343305,False,0.0,1.2907748252343305,0.6367639421653547,0.00035284591519140916,0.4142377451059504,1.0
2024-04-25,2024-04-02,1.0,0.2907748252343305,0.3214433160985322,0.2907748252343305,False,0.0,1.2907748252343305,0.6431135264383665,0.0003528058919217463,0.4142377451059504,1.0
2024-04-26,2024-04-02,1.0,0.2907748252343305,0.2920553360906256,0.2907748252343305,False,0.0,1.2907748252343305,0.5843168981410158,0.00035293512890127406,0.41531984017742934,1.0
2024-04-27,2024-04-02,1.0,0.2907748252343305,0.271555783741292,0.271555783741292,True,0.01921904149303849,1.271555783741292,0.5433036079236544,0.00035346800254885713,0.4156631091714053,1.0
2024-04-28,2024-04-02,1.0,0.2907748252343305,0.21672859217174534,0.21672859217174534,True,0.07404623306258518,1.2167285921717452,0.4336141738482713,0.0003620488310778989,0.41352783579153685,1.0
2024-04-29,2024-04-02,1.0,0.2907748252343305,0.24775118374631475,0.24775118374631475,True,0.04302364148801577,1.2477511837463147,0.49567757955139086,0.0003534798949751802,0.4133098046131368,1.0
2024-04-30,2024-04-02,1.0,0.2907748252343305,0.1779782086780416,0.1779782086780416,True,0.11279661655628892,1.1779782086780415,0.3563913604865207,0.00035783226681701985,0.45038863370393994,0.9991371147607704
2024-05-01,2024-04-02,1.0,0.2907748252343305,0.14187639337483943,0.14187639337483943,True,0.1488984318594911,1.1418763933748395,0.2922404771409538,0.0004046345735738067,0.4632729900165324,0.9713495275948233
2024-05-02,2024-05-02,0.9999999987316892,0.0,0.0,0.0,False,0.0,0.9999999987316892,0.3325935587587632,0.0009486584134349964,0.4097364468820454,1.0
2024-05-03,2024-05-02,0.9999999987316892,0.0,0.0,0.0,False,0.0,0.9999999987316892,0.43113751006214374,0.0007566248917439824,0.4097364468820454,1.0
2024-05-04,2024-05-02,0.9999999987316892,0.0,0.0,0.0,False,0.0,0.9999999987316892,0.5013339609307428,0.0007487300893779279,0.4097364468820454,1.0
2024-05-05,2024-05-02,0.9999999987316892,0.0,0.0,0.0,False,0.0,0.9999999987316892,0.5134918009783638,0.0007447664603756967,0.4083112080433741,1.0
2024-05-06,2024-05-02,0.9999999987316892,0.0,0.0,0.0,False,0.0,0.9999999987316892,0.46154679209253596,0.000744955214394453,0.41094498026778215,1.0
2024-05-07,2024-05-02,0.9999999987316892,0.0,0.0,0.0,False,0.0,0.9999999987316892,0.43490005630326833,0.000745681702156298,0.4136731541481185,1.0
2024-05-08,2024-05-02,0.9999999987316892,0.0,0.0,0.0,False,0.0,0.9999999987316892,0.3482431231654278,0.0007636469012371448,0.4184747321307366,1.0
2024-05-09,2024-05-02,0.9999999987316892,0.0,0.0,0.0,False,0.0,0.9999999987316892,0.40725152747856597,0.0007447413345156732,0.40010668369330865,1.0
2024-05-10,2024-05-02,0.9999999987316892,0.0,0.0,0.0,False,0.0,0.9999999987316892,0.2670559006316656,0.0007437241141668248,0.42010670997901933,1.0
2024-05-11,2024-05-02,0.9999999987316892,0.0,0.0,0.0,False,0.0,0.9999999987316892,0.3104084160861777,0.000743708940831137,0.4189617498423767,1.0
2024-05-12,2024-05-02,0.9999999987316892,0.0,0.0,0.0,False,0.0,0.9999999987316892,0.2881509546384675,0.0007445878178723449,0.3923126889846387,1.0
2024-05-13,2024-05-02,0.9999999987316892,0.0,0.0,0.0,False,0.0,0.9999999987316892,0.36641236207619376,0.0007451252177829832,0.35358344935974356,1.0
2024-05-14,2024-05-02,0.9999999987316892,0.0,0.0,0.0,False,0.0,0.9999999987316892,0.3679298871362161,0.0008204199062550327,0.3617312101362675,1.0
2024-05-15,2024-05-02,0.9999999987316892,0.0,0.0,0.0,False,0.0,0.9999999987316892,0.5904707678916619,0.0007573470677348465,0.3408326674448565,1.0
2024-05-16,2024-05-02,0.9999999987316892,0.0,0.0,0.0,False,0.0,0.9999999987316892,0.5237163284842246,0.0007499873695660247,0.3447092126609198,1.0
2024-05-17,2024-05-02,0.9999999987316892,0.0,0.0,0.0,False,0.0,0.9999999987316892,0.6073476457595375,0.0007454598761825513,0.3148404027730497,1.0
2024-05-18,2024-05-02,0.9999999987316892,0.0,0.0,0.0,False,0.0,0.9999999987316892,0.6977281271798157,0.0007440046885184965,0.314891396711709,1.0
2024-05-19,2024-05-02,0.9999999987316892,0.0,0.0,0.0,False,0.0,0.9999999987316892,0.5688328155296549,0.0007443984772850236,0.31667728020659575,1.0
