event_id,event_class,terminal_label,anchor_date,bucket,feature,family,count,mean,median,min,max,first,last,delta_last_minus_first,control_median,control_mad,robust_z_vs_controls
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,near_event,btc_daily_rsi28,MOMENTUM_EXHAUSTION,7,58.4408445912,58.9721714508,54.6957092991,62.913357158,54.6957092991,62.913357158,8.21764785892,54.8202975858,8.18573032011,0.342107600299
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,near_event,btc_4h_rsi14,MOMENTUM_EXHAUSTION,7,51.8185099371,54.3841948774,32.4467228927,60.4051228812,47.1619412128,54.7089490665,7.54700785367,46.8785090792,6.3841789324,0.792978356028
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,near_event,btc_4h_rsi28,MOMENTUM_EXHAUSTION,7,52.1224313094,51.8789325579,42.3897661315,56.8511148839,50.2406565298,54.9642270916,4.72357056181,49.3431828804,4.13598836667,0.4135262419
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,near_event,btc_price_rsi_rank_divergence_20d,MOMENTUM_EXHAUSTION,7,0.178571428571,0.2,0,0.25,0.25,0,-0.25,0.1,0.225,0.299773670878
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,near_event,btc_rsi14_extreme_persistence_14d,MOMENTUM_EXHAUSTION,7,0,0,0,0,0,0,0,0.25,0.25,-0.674490759477
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,near_event,btc_rsi14_failure_from_14d_max,MOMENTUM_EXHAUSTION,7,3.82668206339,1.55269714884,0,11.3901091233,11.3901091233,0,-11.3901091233,17.8733175829,6.65443911858,-1.65425026446
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,near_event,eth_btc_log_return_20d,LEADERSHIP_MIGRATION,7,0.14492062087,0.13894115971,0.130142861891,0.178814007566,0.130142861891,0.178814007566,0.0486711456749,-0.110640207395,0.054164303556,3.10795699008
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,near_event,sol_btc_log_return_20d,LEADERSHIP_MIGRATION,7,0.598248678974,0.604577133066,0.507366271923,0.665250883994,0.654911128175,0.507366271923,-0.147544856252,0.34766624348,0.226772711877,0.764130832146
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,near_event,bnb_btc_log_return_20d,LEADERSHIP_MIGRATION,7,0.558151772994,0.540297121434,0.391876053245,0.751616535183,0.391876053245,0.602211309394,0.21033525615,0.0675905142324,0.167583887986,1.9025470905
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,near_event,eth_btc_log_return_40d,LEADERSHIP_MIGRATION,7,0.129274629906,0.124607980048,0.117009944978,0.155441768512,0.117009944978,0.128018624106,0.0110086791279,-0.0214054356725,0.0615482875744,1.60012087329
