date,PIT_ALPHA_TOP1,PIT_ALPHA_TOP2_PRIMARY,PIT_ALPHA_TOP3,PIT_ALPHA_EQUAL_WEIGHT_ALL_ELIGIBLE,BTC_HOLD,BTC_DYNAMIC_GROSS_1_0,FIXED_V1_GROSS_1_0
2023-05-13,6411.8525313454,5894.5103232223,6032.3486082638,5022.4127720158,4640.8906811716,7036.6761355289,11849.1432097994
2023-05-14,6443.6944163944,5922.8988598585,6061.4009875248,5046.6012017855,4665.5621086808,7074.0837921858,11912.1344108059
2023-05-15,6530.3033030904,6002.5077989416,6142.8715162965,5114.4319341947,4707.9441337935,7138.3448586867,12020.3443902219
2023-05-16,6732.4985533940,6188.3611216015,6333.0708663379,5272.7881080352,4685.7062235123,7104.6269835351,11963.5664564779
2023-05-17,7253.0290035418,6473.1877843313,6590.3748479907,5301.1943769895,4750.1441650965,7202.3299799895,12128.0897022146
2023-05-18,7250.6125144513,6408.7599960412,6504.2593975859,5175.8091020698,4648.8637433145,7048.7651632528,11869.5000683515
2023-05-19,7180.3464572711,6387.2529998081,6482.5844366746,5162.6434727645,4659.0865956013,7064.2653992344,11895.6011013384
2023-05-20,7233.3819099599,6467.4030194220,6562.2159338652,5212.3881382962,4697.5947524772,7122.6527750912,11962.1141859804
2023-05-21,7254.4480176043,6428.9801831362,6520.2427341593,5179.1250495515,4636.1241766297,7029.4489993897,11836.1494662328
2023-05-22,7373.5500214889,6527.5695789614,6601.7712968647,5248.0399722551,4653.7151783011,7056.1210738178,11899.3938241049
2023-05-23,7455.5401393185,6673.8030027646,6723.2201867351,5350.0752353112,4717.9052616490,7153.4482591930,12101.6093711807
2023-05-24,7243.1157088446,6484.5257769053,6530.2103145410,5184.1921959066,4563.5398454647,6919.3941702609,11726.8782947258
2023-05-25,7266.0360725781,6520.8261760960,6564.9901738173,5193.3573905861,4588.6341919224,6957.4430709970,11777.7218968792
2023-05-26,7261.4023825019,6517.0338281674,6556.0358514045,5179.9724309119,4628.8686900796,7018.4479841610,11901.7285804080
2023-05-27,7204.9888020768,6480.8077401064,6362.3953552047,5045.2953703039,4654.5818154905,7057.4350985704,11941.6224402954
2023-05-28,7509.6377300968,6756.2749421876,6625.8566415318,5287.2825505382,4864.4345443664,7375.6209363121,12467.7737207847
2023-05-29,7427.7683479507,6591.4789334325,6546.9822918557,5213.9630790864,4807.4791482759,7289.2632295716,12342.3951485619
2023-05-30,7431.4326948052,6631.0972638994,6582.7514448554,5319.6323556255,4800.1993958845,7278.2254216499,12359.1033571567
2023-05-31,7310.1097636339,6483.4691209995,6444.3133042585,5181.4188524693,4716.3002495742,7151.0146853512,12163.4381632153
2023-06-01,7225.4021543496,6396.8804691834,6359.9896517943,5113.0042485438,4648.2830963976,7047.8847666686,12037.2647550349
2023-06-02,7360.7595894637,6531.0529220242,6442.3786584610,5187.4638191301,4721.8883261717,7159.4875169559,12277.7189521596
2023-06-03,7299.9964815071,6477.8113280267,6388.5275744666,5089.3517321730,4691.8385482648,7113.9250226845,12191.5802507086
2023-06-04,7295.8721229434,6473.1866426038,6411.3899394121,5067.3966172647,4699.8098771334,7126.0114223588,12195.3322247943
2023-06-05,6957.2737035860,6179.4832090904,6112.4035939226,4747.6576484872,4459.4029875064,6761.4983279396,11626.9014986200
2023-06-06,7217.8381035835,6413.8258648952,6360.4081250519,4987.5522832889,4719.7199999237,7156.1998270249,12204.3217441797
2023-06-07,7017.2093171099,6235.9168077537,6182.6413194204,4730.3664158660,4565.3303178981,6922.1089453998,11834.6912578620
2023-06-08,7065.9103184486,6279.8803244070,6227.9301118165,4668.6322859311,4592.9361789308,6963.9658898689,11914.1066484387
2023-06-09,7052.7705673804,6311.1567515815,6259.6083597651,4679.1548373400,4589.3309682227,6958.4995468981,11892.4210388127
2023-06-10,6823.3910629905,6068.3835942159,5930.3037806851,4335.1121382952,4478.9907212623,6791.1979153978,11462.4168079901
2023-06-11,6901.9347573090,6127.4030796639,5980.4133939375,4451.2883585251,4493.6091573739,6813.3628849245,11485.1469079736
2023-06-12,6918.3566912080,6132.5981301009,5981.0460553381,4649.3592237785,4490.0802107384,6808.0121761320,11447.2515865084
2023-06-13,6896.1942519085,6069.7416721562,5927.3150837109,4541.4278633314,4495.1171060835,6815.6492879941,11454.3692921666
2023-06-14,6575.1752268044,5762.8147647218,5660.6226007716,4378.9889957784,4355.4758557479,6603.9204796085,11098.5381954419
2023-06-15,6694.1873805121,5850.1196936016,5711.3420191575,4387.1819915632,4436.9206855377,6727.4098978078,11306.0743141535
2023-06-16,6805.1924613632,5946.6841971851,5805.6158008510,4459.5986382873,4566.3113511966,6838.9658846927,11493.5551272848
2023-06-17,6851.8170845134,5987.3485382053,5845.3154944836,4490.0537061396,4596.1219372392,6882.1629836467,11566.1521026956
2023-06-18,6639.6540319678,5869.5436793941,5730.3052253903,4407.0015228599,4565.4395141840,6836.2195906988,11488.9397099912
2023-06-19,6752.4340046478,5969.7540451743,5828.1383814301,4482.2987605600,4652.8624073067,6967.1252992913,11708.9396344758
2023-06-20,6988.3892351631,6178.3595185310,6031.7952752730,4638.9269981049,4906.5513784991,7346.9953007276,12347.3485513094
2023-06-21,7484.3805429878,6616.8600820639,6459.8936433575,4968.1684572263,5198.7641060369,7784.5501881462,13082.7025952614
2023-06-22,7324.9974156504,6468.6480908346,6294.2500786779,4840.6164836917,5179.8766151301,7756.2683469444,13035.1721781730
2023-06-23,7423.8973302852,6547.1803117760,6370.1491068940,4903.7251314147,5319.1590776692,7964.8277848897,13385.6768360049
2023-06-24,7830.9340850082,6858.7735068877,6611.9124363668,4944.9752761852,5291.2412272484,7923.0240208962,13315.4214971003
2023-06-25,7583.0341987475,6640.7591261049,6401.3063159350,4786.7863908968,5280.0148090963,7906.2137533489,13287.1701883472
2023-06-26,7953.1283609031,6899.8465495588,6651.0515526828,4884.4246573634,5246.2731567624,7855.6895170752,13202.2592376763
2023-06-27,8102.7703216733,7044.6798157233,6766.2104971584,4925.1959244773,5319.8419877745,7965.8503640797,13387.3953809561
2023-06-28,7938.0204176351,6882.6133613089,6610.2638164173,4788.7266856643,5213.2404136494,7806.2267906714,13119.1322587948
2023-06-29,8350.7700028841,7220.6386142527,6934.9131874151,4943.6233857535,5277.3542329247,7902.2298471137,13280.4748419004
2023-06-30,8941.1096234795,7635.1845255608,7333.0552439148,5134.1764694200,5281.6336873662,7908.6378370125,13291.2440994751
2023-07-01,8830.1271921792,7525.8290089128,7268.8793518821,5045.5546854296,5301.3756825418,7938.1991998910,13340.9248786472
2023-07-02,8919.7838508603,7678.8908273699,7414.9619786611,5157.1366075106,5306.7713656833,7946.2786136436,13354.5031284771
2023-07-03,8948.8452595240,7610.3012059617,7315.5650954091,5704.6669159716,5400.2243203701,8086.2136445763,13589.6777176446
2023-07-04,8663.8550775885,7361.7378229416,6946.0286004395,5383.6009697161,5332.6803510990,7985.0743337760,13419.7031536802
2023-07-05,8611.5006882271,7304.9111790947,6859.7420007989,5331.3865917811,5287.3205606033,7917.1532743790,13305.5551298933
2023-07-06,8532.9255237405,7158.8281240869,6803.3043644725,5206.7633951402,5181.6982865023,7758.9960899107,13039.7564186391
2023-07-07,8652.1154082423,7206.6395289975,6868.8514417852,5244.6893423422,5259.5691045229,7875.5986667364,13235.7185227534
2023-07-08,8572.4308384124,7139.4366165875,6771.1238590615,5159.3127107897,5249.1573253288,7860.0082271568,13209.5172549320
2023-07-09,8479.0342634622,7035.6242650410,6715.3539744399,5134.5870141339,5227.6785892256,7827.8462948661,13155.4659629654
2023-07-10,8626.5529688870,7122.4408205713,6742.1072260204,5040.4822434616,5271.1595102945,7892.9539638013,13264.8858072419
2023-07-11,8657.6764435839,7283.5763965805,6801.3244055181,5081.4504308950,5307.6501357934,7947.5944706216,13356.7145556097
2023-07-12,8703.8696229912,7408.7108607636,6847.0837397909,5098.0891018780,5265.6875630804,7884.7603533880,13251.1156386865
2023-07-13,8814.3194381923,7447.3016435438,6882.2219819580,5126.8774048092,5451.8810966843,8163.5637146263,13719.6721216538
2023-07-14,8841.3565628212,7531.9332579933,6878.9543720154,4990.5413797970,5253.9030305783,7867.1143739138,13637.7734926934
2023-07-15,8870.4128892214,7528.9771155057,6897.0910266343,4982.6737149880,5250.0048965001,7861.2773673191,13834.6984905581
2023-07-16,8851.8346840138,7494.0169854115,6886.8733420192,4969.7717382106,5240.0333689983,7846.3461539178,13811.4838593023
2023-07-17,8763.8938803251,7373.1021668670,6773.2098209804,4903.1288022140,5223.7423231111,7821.9521899410,13633.8668571749
2023-07-18,8566.9714596101,7240.2578052560,6619.6922836325,4850.6970491972,5175.4065005069,7749.5748653936,13250.2914577172
2023-07-19,8666.7103772543,7315.9689158462,6714.4898100535,4923.5092172495,5184.0867385964,7762.5725216970,13461.1433136524
2023-07-20,8538.9186828299,7222.8058221639,6624.9232206117,4899.6176818616,5165.1576491045,7734.2283914076,13198.6566717191
2023-07-21,7361.7170880640,6484.9521414003,6079.8182178450,4749.4803131639,5182.7885160866,7760.6285830846,13252.3854676913
2023-07-22,7379.6201129045,6443.5813022050,6014.9717319480,4832.7537533562,5164.1176844772,7732.6711642147,12973.8611365308
2023-07-23,7407.3701238512,6467.6320159030,5928.8455069421,4758.3522620746,5214.3393096056,7807.8722607385,13100.4408764719
2023-07-24,7203.3943438996,6270.2209929137,5737.5485485684,4497.1197872593,5057.0879915804,7572.4065322786,12535.1803626549
2023-07-25,7195.5357546701,6257.9513048980,5736.3383621305,4499.9995522063,5066.1720826002,7586.0089118086,12519.6199325546
2023-07-26,7228.6973863675,6326.0636033080,5828.3751402757,4632.8895630113,5087.5000238325,7617.9450461564,13057.0876320062
2023-07-27,7215.0785917731,6314.5018883540,5702.1917962006,4556.9133823087,5065.1095854060,7584.4179446932,13010.1986017142
2023-07-28,7261.8970943018,6333.9657257854,5719.2574349533,4608.9852024038,5080.9447801315,7608.1293240838,12957.9688320455
2023-07-29,7301.4380119636,6351.0420241988,5630.0954995370,4630.4031779307,5087.6629516241,7618.1890117499,13057.8991315433
2023-07-30,7223.5336855170,6247.3630824772,5483.6138836537,4461.0166389661,5075.2163083093,7599.5515976296,12803.2838978266
2023-07-31,7162.2093740767,6167.9814685932,5415.0157593217,4392.0404473367,5066.7509962428,7586.8757682793,12655.3338244607
2023-08-01,7209.3420190486,6207.3790518623,5457.5358508353,4424.9503736383,5148.8631366685,7709.8292366735,12843.2093028717
2023-08-02,6962.5982787169,5998.6232419656,5279.3212131992,4284.2893653047,5058.7363355148,7574.8747373794,12490.4946325601
2023-08-03,6922.2975790460,5988.2471559849,5260.1073000488,4234.4124644515,5060.0588238659,7576.8550112930,12357.2407553611
2023-08-04,6830.7869088834,5874.8866169418,5160.9345774222,4149.9137520093,5046.2532934380,7556.1828203073,12317.3474551366
2023-08-05,8449.1042414767,6865.4409223128,5667.2311178817,4397.6248562299,5038.9978068879,7545.3185652581,12299.6376130822
2023-08-06,9003.3140429658,7108.7236295651,5867.5845418098,4491.9919530493,5041.8213108511,7549.5464370869,12306.5294746939
2023-08-07,8064.5385898633,6495.4393910457,5361.3759303642,4153.1158244912,5063.0781878339,7581.3761609097,12305.1009012410
2023-08-08,8170.4058475710,6526.3190530859,5404.8142530559,4153.7901155489,5160.0306234917,7726.5512613466,12715.6406959350
2023-08-09,8140.3902451322,6511.8112526437,5383.8261920691,4117.5675525208,5127.3705343702,7677.6465413535,12717.3997368533
2023-08-10,8036.6448431360,6439.9905145694,5321.8584529936,4154.3721514800,5105.4896786111,7644.8824812149,12752.8601276916
2023-08-11,7997.4116253249,6198.9508118246,5159.0404465192,4041.7210106081,5100.3383871570,7637.1690158527,12746.4264941396
2023-08-12,8028.3145367137,6236.2713224754,5161.6861516517,4097.6440015411,5101.0559627498,7638.2435026158,12822.3934956167
2023-08-13,7929.2086642488,6121.5816103618,5040.6264250367,3974.4542468025,5079.1595075213,7605.4560840693,12619.8586126465
2023-08-14,8060.3711849226,6215.5848649640,5067.0177449645,4011.1362686223,5101.1876916026,7638.4407513936,12894.6217594024
2023-08-15,7875.8521366714,6124.3364360133,5029.5172171579,3932.3900899699,5061.1611863708,7578.5056721175,12516.2903185399
2023-08-16,7541.5036880936,5810.5900968942,4793.1580292178,3885.4422058908,4979.7856875561,7456.6552396517,12132.8743590835
2023-08-17,6877.7237553075,5294.8847641235,4394.0343744607,3573.6821056195,4614.5674431794,6909.7830032914,11379.5881353455
2023-08-18,6825.2359862756,5351.8331104900,4406.8146225380,3580.7092309070,4515.8730667708,6761.9995473065,11173.8375299055
2023-08-19,6831.4561238835,5356.0530021982,4410.2893722362,3583.5326009339,4523.8478621880,6768.1620547676,11182.6480408776
