date,PIT_ALPHA_0018_ELIGIBILITY_EXIT,PIT_ALPHA_0016_DAILY_TOP2,BTC_DYNAMIC_GROSS_1_0,FIXED_V1_GROSS_1_0
2023-08-09,8379.3749735642,6511.8112526437,7677.6465413535,12717.3997368533
2023-08-10,8369.3478247073,6439.9905145694,7644.8824812149,12752.8601276916
2023-08-11,8326.6930529390,6198.9508118246,7637.1690158527,12746.4264941396
2023-08-12,8377.9492258528,6236.2713224754,7638.2435026158,12822.3934956167
2023-08-13,8223.8724490210,6121.5816103618,7605.4560840693,12619.8586126465
2023-08-14,8350.1585667021,6215.5848649640,7638.4407513936,12894.6217594024
2023-08-15,8138.5958243141,6124.3364360133,7578.5056721175,12516.2903185399
2023-08-16,7760.6371271882,5810.5900968942,7456.6552396517,12132.8743590835
2023-08-17,7101.4908806206,5294.8847641235,6909.7830032914,11379.5881353455
2023-08-18,7041.4560552084,5351.8331104900,6761.9995473065,11173.8375299055
2023-08-19,7047.0082055477,5356.0530021982,6768.1620547676,11182.6480408776
2023-08-20,7062.1400925792,5367.5539379995,6782.6951815408,11206.6602971332
2023-08-21,7052.6101027892,5360.3107038586,6773.5422880862,11191.5374934488
2023-08-22,7042.1960462969,5352.3955380303,6763.5403099515,11175.0117955875
2023-08-23,7097.5831410988,5394.4922983496,6816.7357685671,11262.9036170684
2023-08-24,7060.6758766878,5366.4410660272,6781.2889038486,11204.3367847303
2023-08-25,7043.0645800014,5353.0556639192,6764.3744762658,11176.3900409998
2023-08-26,7037.2471332063,5348.6341346030,6758.7872225681,11167.1585404667
2023-08-27,7048.3777337235,5357.0939071161,6769.4773914838,11184.8212966941
2023-08-28,7050.7779071354,5358.9181502038,6771.7825913838,11188.6300469778
2023-08-29,7260.8778809299,5518.6038725105,6973.5690273957,11522.0302633267
2023-08-30,7042.5893344842,5352.6944552892,6867.0265622233,11176.0807983532
2023-08-31,6851.2177898336,5207.2432075591,6680.7028026355,10872.3879740325
2023-09-01,6834.6301306727,5194.6358174360,6664.5279816847,10846.0645565743
2023-09-02,6842.3900610962,5200.5337243816,6672.0947808318,10858.3790058888
2023-09-03,6854.6164383629,5209.8263380349,6684.0168646682,10877.7813838658
2023-09-04,6837.1989754814,5196.5882586066,6667.0328923794,10850.1411278150
2023-09-05,6833.1173439747,5193.4860293984,6663.0528456370,10843.6638733080
2023-09-06,6829.2459232879,5190.5435701608,6659.2777779299,10837.5202081949
2023-09-07,6896.6082726517,5241.7420792332,6724.9635946696,10944.4193930686
2023-09-08,6843.8767450471,5201.6636731211,6673.5444637848,10860.7382659803
2023-09-09,6842.5142823970,5200.6281383304,6672.2159104788,10858.5761361245
2023-09-10,6833.3174840967,5193.6381451715,6663.2480046167,10843.9814812314
2023-09-11,6729.1251360502,5114.4471293130,6561.6488243016,10678.6357475769
2023-09-12,6809.1941555322,5175.3032968767,6639.7250640690,10805.6995005057
2023-09-13,6858.7878753809,5212.9968235958,6688.0844818177,10884.4011532352
2023-09-14,6897.6856756422,5242.5609554645,6726.0141829589,10946.1291538258
2023-09-15,6908.7408404875,5250.9633933690,6736.7942038299,10963.6729022516
2023-09-16,7563.8351775778,5748.8654659299,6725.1036102827,10944.6472589254
2023-09-17,6467.7965347392,5634.2095922827,6716.9604619640,10931.3948406594
2023-09-18,6500.8337526543,5662.9888850573,6752.0166017544,10988.4463162203
2023-09-19,6567.2974854252,5720.8865939146,6821.0483973915,11100.7908534468
2023-09-20,6581.7179667873,5733.4485250111,6798.3491033251,11063.8493011705
2023-09-21,6055.0769461891,5498.8550806825,6658.7680311547,10836.6906300992
2023-09-22,5902.7209325908,5360.4872542935,6661.7906335579,10841.6097092724
2023-09-23,5214.2591421413,4735.2686991698,6660.7429985624,10839.9047547995
2023-09-24,5403.8926038592,4430.1651145625,6578.6414981286,10706.2901647874
2023-09-25,5409.6643078202,4434.6377435309,6586.0195216364,10718.2973946295
2023-09-26,5399.2015911424,4426.0608049930,6573.2816413599,10697.5673636097
2023-09-27,5418.2678210795,4441.6905775804,6596.4939065623,10735.3437414090
2023-09-28,5487.5786137839,4498.5089381794,6680.8766349234,10872.6708742202
2023-09-29,5468.2041173622,4482.6264604128,6650.9882074239,10824.0294978099
2023-09-30,5499.5288546448,4508.8188724167,6664.7316754461,10846.3960542725
2023-10-01,5583.6217664675,4576.9384801221,6919.3343642496,11260.7445582670
2023-10-02,5484.8767159018,4495.9963890281,6796.2215641938,11036.9970903596
2023-10-03,5347.1320771210,4392.9595706572,6779.4006469473,11077.6498703512
2023-10-04,5433.9115591842,4397.1183274452,6866.4368434450,11038.4520371879
2023-10-05,5340.1721624230,4320.5629062975,6775.4283891934,10862.6940673147
2023-10-06,5232.4930949249,4233.4432085299,6904.1374503287,11135.7494955350
2023-10-07,5247.0399420679,4246.5641650207,6910.4604343576,11114.6861067318
2023-10-08,5230.8561069726,4233.5774344792,6900.6669774684,11087.7292722752
2023-10-09,5068.2617783142,4101.9822105415,6819.8548911290,10755.4020551865
2023-10-10,5047.5526009062,3948.7909385701,6770.4179557976,10718.8526013283
2023-10-11,4939.6589859253,3864.2877091318,6643.2167211898,10593.9209612740
2023-10-12,4855.3684463203,3798.3473482445,6614.5704890121,10395.3970004376
2023-10-13,4910.7878931459,3841.7018971771,6639.8747843614,10552.0625366490
2023-10-14,4930.5603369375,3857.1698498719,6637.5215862397,10588.8449338360
2023-10-15,4845.7772235782,3790.8441492862,6712.0897876468,10631.4784079218
2023-10-16,5086.8838752815,4045.6758858947,7044.9560887735,11384.7362716993
2023-10-17,5039.3857484449,4017.9839274605,7019.0338317324,11359.0373841940
2023-10-18,4975.8649247142,3734.0733478128,7000.2700429274,11222.8116703772
2023-10-19,5061.7089247935,3670.2360253269,7097.5891219740,11662.6168093725
2023-10-20,5291.3692572874,3836.1997085406,7333.7320591248,12347.8347711416
2023-10-21,5393.2421920093,3871.6055337725,7393.2442418768,12920.9937079791
2023-10-22,5539.9267019167,3976.3480287417,7413.6765272492,12879.3552336407
2023-10-23,6015.7819174033,4317.8987477091,8174.3947852016,14167.4734318787
2023-10-24,5980.8331087109,4411.6256423794,8385.1790463741,13970.1720367714
2023-10-25,6243.4766986322,4548.2040368734,8526.8949651951,14613.7853180219
2023-10-26,6211.6272808388,4536.7475338853,8441.7670344012,14615.1675228101
2023-10-27,6170.7697261175,4657.5193878659,8377.5880049540,14327.6951946288
2023-10-28,6148.6091269905,4628.9580544559,8424.3009651486,14345.0628848993
2023-10-29,6271.1780139994,4754.1769789191,8534.2709559466,14710.8086737767
2023-10-30,6391.1975604640,4657.2375352142,8521.6249878888,15172.6449334895
2023-10-31,6590.9372305490,4723.7273059285,8562.4203469243,15960.2127635366
2023-11-01,6828.6700564303,4918.3889332574,8755.6347212800,16711.7789883000
2023-11-02,6654.5305933448,4815.1372559339,8637.0256260329,16411.7705420518
2023-11-03,6664.0740386369,4809.5992706636,8581.4560388736,16199.8749220953
2023-11-04,6833.7087733328,4933.6288974994,8666.8064358765,16888.1881398243
2023-11-05,6878.9314085300,4962.4989315539,8654.4002369551,16625.2269292591
2023-11-06,7027.0510667499,5059.4498720099,8662.8564247436,16837.3768520316
2023-11-07,7103.3862063368,5030.2911387497,8750.1200311438,17075.9377600323
2023-11-08,7377.2496732549,5051.1032256930,8805.8848941976,17170.1268105338
2023-11-09,7548.8650203619,5166.2382947981,9071.9470646110,17859.4668995441
2023-11-10,8218.6088462095,5652.4658435990,9220.3913503306,20249.3546593868
2023-11-11,8310.7907580459,5693.3539997682,9177.9670442759,20143.8117193680
2023-11-12,8241.0128961995,5667.5774960147,9161.6849896245,20115.2175797099
2023-11-13,7786.2007921351,5318.2315550779,9013.0775620183,19115.7307895948
2023-11-14,7815.6860056459,5177.6927142760,8787.7094049230,19841.7884822455
2023-11-15,8509.4877330371,5462.6141416515,9357.9669258176,21990.9168158830
2023-11-16,7911.1334780494,5247.5654565772,8939.0655261337,20216.4991993111
2023-11-17,7958.7110433969,5320.5930893189,9050.3999763468,20466.5627063179
2023-11-18,7962.6878287636,4845.1356994026,9039.0739744623,20462.5013028351
2023-11-19,8307.3024520989,4937.8730895966,9234.7849140523,21127.7983527221
2023-11-20,8108.2719065783,4895.3469215945,9256.7645755007,20369.7259936954
2023-11-21,7591.6942374940,4560.3634728424,8834.7881984391,19019.6447548181
2023-11-22,8101.8406690985,4849.4519697745,9246.7684271767,20551.2548905768
2023-11-23,8082.4967323714,4808.9018925337,9218.5745429572,20332.4776646486
2023-11-24,8152.1955280341,4909.4692980920,9322.2166060327,20509.7396300272
2023-11-25,8267.4290008482,4962.1749881202,9338.8026978364,20881.4769179821
2023-11-26,8190.0213804380,4924.1243775301,9256.4308761872,20567.5065952834
2023-11-27,7998.4196975198,4793.0886889735,9205.8247573352,20062.9216153275
2023-11-28,8217.2287174590,4849.8711781934,9348.2451524847,20786.5524636287
2023-11-29,8257.3553003629,4837.8974171905,9357.0869483687,20998.2458951696
2023-11-30,8227.9244342065,4899.7716669482,9324.7848548231,20960.2311076420
2023-12-01,8433.8980021242,4972.4835904145,9561.7261984795,21306.0579275114
2023-12-02,8796.9971244930,5035.7322278280,9751.5220087571,22214.6426729003
2023-12-03,8791.3586740142,5131.0169375089,9880.5301633512,22242.9418355872
2023-12-04,8985.0800516690,5221.1062069324,10379.5564759735,22568.0160933255
2023-12-05,9174.2499734096,5328.3439551773,10894.2493534023,23015.8896917733
2023-12-06,9100.1882095889,5255.2869831697,10817.4663772923,23089.4022929835
2023-12-07,9320.6267038570,5358.5601681044,10696.4571188349,24059.6643081733
2023-12-08,9844.7432005406,5781.5689622978,10918.3918807714,25587.9003531249
2023-12-09,9600.0110513950,5777.7316759313,10805.3320815152,25004.7115609494
2023-12-10,9715.7392718839,5837.0079647523,10824.0958703203,25470.8352064969
2023-12-11,9042.4614024946,5417.0064898669,10197.2083400036,23947.3878206054
2023-12-12,8976.9785370429,5503.3625144941,10256.2830058778,23735.5213889143
2023-12-13,9231.6411627879,5976.1646274451,10596.5673191510,24478.7303645552
2023-12-14,9511.0797590962,5985.8801870184,10634.4434271551,25399.4423090012
2023-12-15,9127.0911367776,5814.0765455296,10366.9994943993,24548.1071832330
2023-12-16,9209.8472671313,5944.6240878034,10450.4811752467,24851.7671487130
2023-12-17,8965.8579945687,5765.7976523154,10227.1794820482,24105.8737518451
2023-12-18,9324.0424888799,5947.6685952155,10544.3544999007,25083.4232003610
2023-12-19,9154.8285980005,5810.5216995939,10449.9769185063,24731.8611630462
2023-12-20,9665.4222013858,6224.9152249697,10794.2903420090,26699.4428273107
2023-12-21,10235.5596964644,6551.0590637153,10841.9648505958,28646.9484614091
2023-12-22,10402.1579735055,6609.5232564845,10868.4729353205,29301.6756750949
2023-12-23,10710.2187301437,6657.1055024823,10802.5042888143,30706.2665955124
2023-12-24,10697.2509449910,6181.9130349476,10626.8400265012,31106.9902033577
2023-12-25,11053.0862346065,6350.9700176977,10771.3516040152,32488.6409510254
2023-12-26,10619.5194450635,6122.1606466286,10507.5561170868,30959.5785562556
2023-12-27,10814.3587590172,6096.3886470950,10734.9462448371,30526.7051361638
2023-12-28,10462.6807905053,5922.7107201907,10521.1092529079,29493.1179058750
2023-12-29,10443.3002908117,5784.8788907962,10398.3054336979,29954.0241473661
2023-12-30,10283.5202757373,5634.0550962920,10416.4314860372,29377.7784588410
2023-12-31,10262.8090668465,5612.7698713834,10451.8530502021,29401.7817086197
2024-01-01,10818.7360011448,5874.7022735949,10920.5077816036,31244.6049892178
2024-01-02,10766.2537311584,5854.7165523276,11110.1874150831,31063.9542910959
2024-01-03,10122.9597473289,5560.7007878172,10590.6843238466,29142.9245296467
2024-01-04,10523.1572825368,5573.8857863496,10913.4753775527,30532.1487845182
2024-01-05,10312.2993010949,5482.2862667648,10911.9947413395,29806.8635435111
2024-01-06,9999.7177186915,5304.0626229617,10868.2949623533,28827.0852721704
2024-01-07,9806.9577206214,5149.2888378671,10858.5806045607,28148.6305814235
2024-01-08,10471.8822442502,5498.4173367436,11605.5776411118,30444.9703353278
2024-01-09,10009.3423846564,5277.1076019560,11397.6854406562,30402.4604426844
2024-01-10,10429.3105476382,5498.6993702198,11532.1514329108,30985.6967759330
2024-01-11,10504.9054962117,5538.5556861492,11454.3302811589,30562.1776796557
2024-01-12,9773.1559795992,5152.7516018067,10575.2352815555,28199.3284920862
2024-01-13,9923.3772384930,5180.5410997230,10591.3665535541,28791.7406365186
2024-01-14,9631.4314728183,4975.0158377770,10315.5974408885,27879.8776189021
2024-01-15,9776.0583609783,5051.5241378343,10508.0925078351,28255.6373211706
2024-01-16,10004.6630370435,5135.5730556566,10663.0402223976,29034.8914955674
2024-01-17,10002.6800817960,5136.8054713307,10573.5964471492,29091.1627935160
2024-01-18,9581.4628860900,4920.5432552872,10215.5247245439,27800.7078747014
2024-01-19,9619.3412440116,4979.1307945233,10297.4738603960,27881.3485808105
2024-01-20,9585.3239737859,4960.2736374157,10306.6221652790,27720.8704089783
2024-01-21,9510.3154048642,4898.2360020801,10278.0204263431,27447.6281700460
2024-01-22,8951.0725045130,4553.5639607625,9780.6082296593,25715.6388671662
2024-01-23,8942.4721929945,4549.1366551579,9862.0753553920,25890.9556644478
2024-01-24,9090.2450495295,4624.3103771212,9908.3681016363,26630.0742001679
2024-01-25,8945.4088225942,4566.4144775539,9877.7691105129,26309.9644437405
2024-01-26,9426.0028468471,4809.3978402313,10338.1307960125,27735.8841717097
2024-01-27,9598.1730479860,4889.2442398631,10411.5743071409,28134.9661976799
2024-01-28,9716.0847567697,4958.8601788224,10389.4339756527,28358.7078907158
2024-01-29,10085.6004516411,5154.8798059399,10703.7638978768,29629.7755378570
2024-01-30,9920.4356012404,5102.6917013111,10614.3819187977,29465.2672348124
2024-01-31,9661.5873944169,4953.1454602576,10525.1235320568,28696.2801077994
2024-02-01,9740.9841578712,4958.8792809840,10649.4425933347,28991.5382905191
2024-02-02,9880.5160650333,5045.5155977024,10678.3780315842,29441.4477888758
2024-02-03,9690.4990658000,4986.7530024036,10631.6823743169,28993.6163856236
2024-02-04,9527.8645424555,4960.2110629166,10525.8354239256,28483.7610663396
2024-02-05,9555.6970820384,4974.7006969928,10556.9361999426,28551.1963662334
2024-02-06,9672.5184448728,4977.2430116136,10653.4000200080,28863.7032649764
2024-02-07,9960.6686111992,5122.2165383743,10962.5415358691,29917.0845826394
2024-02-08,10057.5607685518,5173.8032371596,11194.6603064839,30473.4108932042
2024-02-09,10399.5771481714,5349.8083941027,11650.4985124007,31713.6262931910
2024-02-10,10523.9512318685,5413.7896029049,11803.3377416713,32228.5816022818
2024-02-11,10596.7495745115,5451.2389317573,11939.0174106883,32184.6886357960
2024-02-12,11077.2395974218,5698.4152852978,12338.7842445522,33349.4888794748
2024-02-13,11256.3689962461,5790.5640282522,12284.9770841375,33402.2372570356
2024-02-14,12159.3960081338,6255.1042128642,12802.9723488465,34773.1175664489
2024-02-15,12032.3205145857,6186.1042426687,12823.9410249673,34285.8083356059
2024-02-16,12018.5168319356,6126.4290921214,12884.2812763860,33887.6775177759
2024-02-17,11865.3348818315,6110.0537478687,12765.2692701160,33514.6278233620
2024-02-18,12140.3985334313,6162.6727210624,12887.6331006015,34186.0392739712
2024-02-19,12063.6197364751,6140.7367665137,12797.9198940556,34338.0103541481
2024-02-20,12103.7391178966,6235.6394314349,12917.5795241785,34455.5383327713
2024-02-21,11913.3008477518,6201.0340975002,12816.3747020148,33838.0071161008
2024-02-22,11621.0930419174,6158.8245815017,12677.7115139505,33788.4464374610
2024-02-23,11378.0646841372,6095.9606345363,12543.1763099864,33283.2264806967
2024-02-24,11763.0298555139,6161.1173770797,12746.8737864791,33929.6057701341
2024-02-25,11777.7292767234,6261.6662114767,12786.5790610906,34657.8114623441
2024-02-26,12286.9827469132,6510.3256338140,13465.7486223670,35880.0313784231
2024-02-27,12634.0174199460,6675.8248919577,14098.7564452777,36617.1357798800
2024-02-28,13619.5683598352,7236.1505282768,15432.2584515200,39164.9748338486
2024-02-29,13411.3591782184,6943.5504435845,15110.6415250280,39831.3219842314
2024-03-01,13794.2300854646,7138.4915387906,15421.3328888118,40835.0469981262
2024-03-02,13668.8839564759,7068.4586644305,15322.3057636495,40730.9718192422
2024-03-03,13749.4530803118,7152.4304098685,15600.8062669922,41308.3939700828
2024-03-04,14302.7772430645,7485.9202935266,16869.2937595802,43211.0908339002
2024-03-05,13382.6702941169,6860.7229325634,15751.5988071400,40468.3260424465
2024-03-06,14969.9917591339,7620.1996196660,16332.4902128244,42760.9889599239
2024-03-07,15711.0845401094,7844.3109279377,16517.6636696485,44262.3856686465
2024-03-08,16055.1857309191,7940.1563425364,16839.2558776728,44641.1405542899
2024-03-09,16703.2665754329,7956.7321649052,16885.9935563351,44737.0899165936
2024-03-10,16487.8713375210,7924.4476533056,17044.8369014017,44715.2576009296
2024-03-11,17039.6400356656,8137.9499806092,17816.6018425539,45861.7379854230
2024-03-12,17013.2053284244,8189.5964786436,17661.8419883457,46259.6976710037
2024-03-13,17642.0235235757,8416.7053204087,18062.3800384007,50057.7107344901
2024-03-14,18013.1687650520,8414.7919767398,17646.2520507889,50417.4691500423
2024-03-15,17790.2060453743,8299.7850742016,17179.2979499628,51229.4581540280
2024-03-16,16958.9893161537,7864.1155155134,16141.3151120511,48666.4858745040
2024-03-17,18733.8154602134,8829.1528599433,16905.8202392498,51342.7764033685
2024-03-18,18126.7157684924,8759.3681833028,16712.1535169358,50212.7562329428
2024-03-19,16278.0184654875,7837.5397288402,15309.9761919778,45108.2355170926
2024-03-20,18018.3869598441,8476.0522200068,16769.1345285988,49959.1667426666
2024-03-21,17082.8457132622,8102.4783203735,16190.9102455755,48080.3730654898
2024-03-22,16706.7592586225,7847.3079629158,15769.5518302056,47181.3418484066
2024-03-23,16640.6120897153,7911.0635568943,15817.3499311308,46956.7983510863
2024-03-24,17494.6071551051,8275.2122763428,16613.2796462730,49307.0246840369
2024-03-25,18037.3508646175,8481.3190059311,17273.2676766408,50989.1966109182
2024-03-26,18117.3497732859,8420.8428838191,17299.9611498730,51016.2009315363
2024-03-27,17945.5710014620,8288.3438301644,17171.9170155179,50343.9307066365
2024-03-28,18210.3395645953,8445.4296129180,17495.8797245913,51235.3385501730
2024-03-29,18111.7038431218,8542.2836130448,17265.9831442197,51830.0144084708
2024-03-30,18074.9504028405,8540.2338156151,17199.6486643920,51707.6378421832
2024-03-31,18553.6129954459,8752.6326290930,17619.3262239606,53110.2551627630
2024-04-01,17862.4319253653,8428.9015494520,17216.3632922276,51010.6850592307
2024-04-02,16808.0991003938,7869.9026834786,16181.6952008298,48249.3645162811
2024-04-03,16959.4072349976,7851.2720577777,16305.1120380379,48944.9652929444
2024-04-04,17322.6699171746,8071.4690711085,16929.1322261053,50120.0502822765
2024-04-05,16819.8753371273,7815.6876291568,16764.2180253800,48841.8736855025
2024-04-06,17191.6003927053,7996.9805742764,17030.0354829635,49734.7996001350
2024-04-07,17353.8901031451,7988.6712307509,17144.8255749563,49918.8676813448
2024-04-08,17863.5986764193,8117.5022154247,17703.3665421773,50735.6951792158
2024-04-09,17000.5156464438,7709.0610338244,17091.8316521278,49095.2385916786
2024-04-10,17142.2163897469,8006.9895727203,17458.9206717376,50243.2159728405
2024-04-11,16964.4173934703,8064.1987950607,17304.4673265284,49860.3751133373
2024-04-12,15730.0412684761,7528.9290859721,16590.1752945458,47000.2896359654
2024-04-13,14632.2735554043,7201.6376628793,15801.1593348098,43951.6496929929
2024-04-14,15819.8824293957,7537.7767879385,16230.6006891064,45778.5365472583
2024-04-15,14907.7200560515,7211.3956836655,15676.4497217428,43795.2499431911
2024-04-16,14884.0554955582,7351.9208281186,15768.7484800065,43492.0211102956
2024-04-17,14204.9735113891,7139.7932212525,15146.8268898439,42198.0003056768
2024-04-18,14857.9025829072,7323.9494943136,15688.8312021965,44038.2581891376
2024-04-19,14916.4117332501,7296.0031807715,15774.8341667458,44235.6179986475
2024-04-20,15760.1724669883,7570.5927703077,16052.3187410675,45541.6312288455
2024-04-21,15735.8112116528,7529.4538135451,16052.4571644864,45569.8495413677
2024-04-22,16253.8927545564,7908.1170267629,16516.7120086433,47251.7820572994
2024-04-23,16016.8715143070,7887.4101881420,16416.5231155007,47004.5822196100
2024-04-24,15357.6187808573,7802.5858221188,15891.4015165637,45820.4328350167
2024-04-25,15354.4360844190,7675.1465312447,15943.0013178159,45830.0868222674
2024-04-26,14909.9143951796,7542.2503647047,15762.9693022663,44938.8544646389
2024-04-27,14907.9231367309,7496.5715271592,15686.8290063156,44897.0056352440
2024-04-28,14727.6037781654,7478.1455539089,15601.9556757386,44648.6834113331
2024-04-29,14774.7491453473,7461.2740650382,15786.6965593786,44819.1423029414
2024-04-30,13855.0232397852,7097.8621421999,14997.1887021360,42671.6511237741
2024-05-01,13943.1121088023,6925.4923577464,14426.9262375479,41453.0444117028
2024-05-02,14174.2267585956,7032.9382265687,14598.8777860176,41855.5225180803
2024-05-03,14980.1551403793,7505.5892969733,15543.4693093948,44224.9602764250
2024-05-04,15493.2589491485,7560.3509492722,15793.1332483587,44736.1577255721
2024-05-05,15901.5222088429,7689.3790568208,15822.7855221705,44886.2831065017
2024-05-06,16017.8285436921,7671.6742211359,15613.4670661306,44875.0887618214
2024-05-07,15887.4932546401,7531.7128899080,15402.5913466277,44015.6734400063
2024-05-08,15434.4752440570,7476.3355856255,15125.9793342146,43440.6284890117
2024-05-09,16310.8067893757,7725.8800095103,15590.9287673130,44920.6816340250
2024-05-10,15856.0461658161,7485.2930997662,15028.8258689013,43428.4431420509
2024-05-11,15847.1119675557,7516.2265907021,15035.2526704944,43528.5034680592
2024-05-12,15828.9903426135,7556.9174062254,15197.9001877347,43737.4133418586
2024-05-13,16296.9486732742,7682.4803398854,15557.8233235683,44496.4397859171
2024-05-14,15470.0042067261,7355.8064706455,15221.0119550022,43204.1885471790
2024-05-15,16689.6131101928,7665.3867367710,16365.2322950944,46221.3682501692
2024-05-16,16306.1433134492,7486.0781202605,16125.1442905042,45681.4516989106
2024-05-17,16794.0578934777,7655.5349780418,16567.3057682615,47217.8831977617
2024-05-18,16960.3865135512,7531.1115313841,16540.4120754412,47348.0716188095
2024-05-19,16708.6190681383,7411.7744609969,16381.9197326155,46830.5640831046
2024-05-20,18122.5024326501,7943.0932068887,17660.5096629385,50330.0556673111
2024-05-21,17846.0587469809,7664.9406647383,17339.5947409282,49642.5198603606
2024-05-22,17476.7661557110,7584.9012263298,17096.9286001604,49133.2018171947
2024-05-23,17134.5901359719,7470.0692974696,16801.0559577422,48339.9226065136
2024-05-24,16948.9211502840,7534.1162375400,16944.5071129934,48001.7702099504
2024-05-25,17043.2219159872,7556.6051036089,17127.5671408321,48359.3041858572
2024-05-26,16783.8334625587,7605.4548003704,16934.0462574773,47716.2378797607
2024-05-27,17144.6941982375,7758.9787242725,17163.6214977693,48311.3894461861
2024-05-28,17003.2397349880,7628.1924101579,16907.0339160122,47751.8591866624
2024-05-29,16930.3672085250,7548.3191780814,16722.6415627663,47135.7764624278
2024-05-30,16874.3110863248,7964.2854518474,16895.6090402571,47312.0466274697
2024-05-31,16783.4069132067,8075.0712882550,16694.8555332633,47043.0085987702
2024-06-01,16792.7318954676,8231.3488994366,16750.9269053162,47447.9856005499
2024-06-02,16752.5819681000,8391.6520115219,16750.6253400107,47361.9552880330
2024-06-03,17137.4094158124,8636.0936594503,17008.7528823033,48151.7248771698
2024-06-04,18026.3767343535,8986.9607084700,17435.8731724861,50054.6453708296
2024-06-05,18247.2718721406,9020.4146694012,17576.8079877289,50668.1493104782
2024-06-06,18268.8987306411,9035.8770649907,17500.4427537224,50626.4328929243
2024-06-07,17737.0487410802,8822.8937956386,17143.6415603551,49203.3021154148
2024-06-08,17668.5175907951,8711.7134625223,17132.4836440508,49167.8323745462
2024-06-09,17675.5561654562,8752.4286849935,17215.9529656643,49189.5128135638
2024-06-10,17187.0414946141,8547.8677515956,17189.2224147306,48178.1735033552
2024-06-11,16562.3443094747,8015.4743378053,16639.0486488144,46349.4710541636
2024-06-12,16929.9328268615,8274.9073114386,16873.8122954695,47356.0942088579
2024-06-13,16439.2135788504,7950.3584753289,16505.2648862674,45924.4808073528
2024-06-14,16326.1189045724,7869.6400334223,16325.0623132908,45501.1447698159
2024-06-15,16425.9313718964,7941.5811455766,16370.6085618117,45799.9618339506
2024-06-16,16601.6718886860,8004.7084389319,16481.5005514535,46391.9413724284
2024-06-17,16370.1178928034,7874.7069384614,16438.8513073431,45611.7273025384
2024-06-18,15969.8589565516,7565.6100064213,16110.3404002192,44484.2728981856
2024-06-19,16021.9576191623,7500.8319629470,16060.6686394449,44529.6820763505
2024-06-20,15881.0782710171,7429.9253172904,16034.8675028955,44086.9461985902
2024-06-21,15771.0100826250,7384.6811161147,15855.3051382315,43858.9040100884
2024-06-22,15823.0486812214,7400.3860382080,15884.5841631815,43901.3988012850
2024-06-23,15494.1907312030,7219.4443365832,15624.5458833383,43042.0399688626
2024-06-24,15204.8552049104,7086.1499589440,14903.5798650860,41723.2708641836
2024-06-25,16021.6863679729,7447.4820427535,15277.4985973118,42533.7922438782
2024-06-26,15761.4991033056,7324.8220788135,15044.8928728840,42127.6816362588
2024-06-27,15945.3701619260,7410.3097140847,15252.8938345974,43705.8395263472
2024-06-28,15342.2770952478,7174.4288490998,14936.8360914834,42083.2691574967
2024-06-29,15328.0059444990,7163.5186098887,15074.9727761864,42332.3596841785
2024-06-30,15856.2100004812,7395.3313097352,15516.2789949625,43676.4944923712
2024-07-01,15674.0775751801,7385.2524447820,15547.9136898811,43623.9170031113
2024-07-02,15572.7723024118,7340.5693183130,15358.9360608833,44049.4346357443
2024-07-03,14845.7900907817,7084.8630379676,14882.6383792796,41809.3627090779
2024-07-04,14340.6272906880,6843.7839691774,14378.3425748896,40383.7802434106
2024-07-05,14288.2047924162,6818.7663569053,14325.7822075149,40236.1563907643
2024-07-06,14483.9202813709,6912.1677471428,14522.0124204867,40787.2990385694
2024-07-07,14198.0869327746,6775.7593704849,14235.4273414565,39982.3808922451
2024-07-08,14303.5818932944,6826.1047776277,14341.1997495618,40279.4589221010
2024-07-09,14466.7201843589,6903.9593371609,14504.7670878979,40738.8628771785
2024-07-10,14427.5897071672,6885.2850820477,14465.5336990945,40628.6698877299
2024-07-11,14380.8628033203,6862.9855808477,14418.6839053333,40497.0850568743
2024-07-12,14447.5846080224,6894.8272575163,14485.5811857504,40684.9763285681
2024-07-13,14606.5487025826,6970.6897633867,14644.9633496099,41132.6255792727
2024-07-14,14829.2460575713,7076.9677216068,14868.2463898594,41759.7502414200
2024-07-15,15420.3605068830,7359.0655343556,15825.2010029242,44684.9960539044
2024-07-16,15384.5737795147,7377.5406374299,15903.4050631216,44409.9015215557
2024-07-17,15128.1918823803,7309.7256296053,15669.6608656894,43750.7831493635
2024-07-18,15133.9036718650,7324.3373566557,15645.1935206715,43940.6954188145
2024-07-19,15672.4057546938,7585.8024068660,16298.5232226327,45459.1545008490
2024-07-20,15722.9872935492,7610.2850271605,16415.8745458540,45859.1885262704
2024-07-21,16356.7904339588,7917.0602257644,16666.5823127611,47164.3910744710
2024-07-22,16048.2714240809,7767.7299771525,16511.7316720082,46221.4670457123
2024-07-23,15689.6160455598,7594.1325807984,16121.5060034915,45173.8227656299
2024-07-24,15691.7947288326,7552.0416628094,15984.5822712697,45241.6339114916
2024-07-25,15575.2044608103,7493.6322499401,16088.2390207481,44759.4292923689
2024-07-26,16151.2231752827,7671.1971201645,16603.6596462243,46484.0904136183
2024-07-27,16173.8637588027,7679.4408368571,16600.8503148137,46565.8376542279
2024-07-28,16253.8125027244,7689.1920142841,16687.2525370821,46795.5559992972
2024-07-29,15964.1585700033,7550.1673492557,16329.0102142413,45987.3542556116
