event_id,event_class,terminal_label,anchor_date,profile,bucket,state,first_occurrence_date,offset_days
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,EARLY,immediate_after,LATE_BULL_ROTATION,2025-08-23,10
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,EARLY,immediate_after,EXHAUSTION_WATCH,2025-08-14,1
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,EARLY,medium_after,BTC_LEADERSHIP_MATURING,2025-10-22,70
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,EARLY,medium_after,LATE_BULL_ROTATION,2025-09-11,29
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,EARLY,medium_after,EXHAUSTION_WATCH,2025-09-13,31
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,EARLY,medium_after,DE_RISK_1,2025-10-02,50
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,EARLY,medium_after,DE_RISK_2,2025-09-23,41
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,BALANCED,early_warning,LATE_BULL_ROTATION,2025-07-16,-28
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,BALANCED,early_warning,EXHAUSTION_WATCH,2025-07-25,-19
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,BALANCED,target_lead,LATE_BULL_ROTATION,2025-07-31,-13
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,BALANCED,target_lead,EXHAUSTION_WATCH,2025-07-30,-14
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,BALANCED,near_event,LATE_BULL_ROTATION,2025-08-07,-6
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,BALANCED,immediate_after,NORMAL_BULL,2025-09-01,19
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,BALANCED,immediate_after,BTC_LEADERSHIP_MATURING,2025-08-27,14
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,BALANCED,immediate_after,LATE_BULL_ROTATION,2025-08-14,1
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,BALANCED,medium_after,NORMAL_BULL,2025-09-11,29
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,BALANCED,medium_after,BTC_LEADERSHIP_MATURING,2025-09-13,31
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,BALANCED,medium_after,LATE_BULL_ROTATION,2025-10-08,56
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,BALANCED,medium_after,EXHAUSTION_WATCH,2025-10-02,50
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,BALANCED,medium_after,DE_RISK_1,2025-09-27,45
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,BALANCED,medium_after,DE_RISK_2,2025-11-05,84
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,CONSERVATIVE,early_warning,LATE_BULL_ROTATION,2025-07-16,-28
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,CONSERVATIVE,target_lead,LATE_BULL_ROTATION,2025-07-30,-14
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,CONSERVATIVE,near_event,LATE_BULL_ROTATION,2025-08-07,-6
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,CONSERVATIVE,immediate_after,NORMAL_BULL,2025-09-06,24
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,CONSERVATIVE,immediate_after,BTC_LEADERSHIP_MATURING,2025-08-30,17
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,CONSERVATIVE,immediate_after,LATE_BULL_ROTATION,2025-08-14,1
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,CONSERVATIVE,medium_after,NORMAL_BULL,2025-09-11,29
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,CONSERVATIVE,medium_after,BTC_LEADERSHIP_MATURING,2025-09-13,31
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,CONSERVATIVE,medium_after,DE_RISK_1,2025-11-06,85
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,EARLY,early_warning,NORMAL_BULL,2025-09-08,-28
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,EARLY,early_warning,LATE_BULL_ROTATION,2025-09-11,-25
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,EARLY,early_warning,EXHAUSTION_WATCH,2025-09-13,-23
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,EARLY,target_lead,LATE_BULL_ROTATION,2025-09-22,-14
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,EARLY,target_lead,DE_RISK_2,2025-09-23,-13
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,EARLY,near_event,DE_RISK_1,2025-10-02,-4
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,EARLY,near_event,DE_RISK_2,2025-09-30,-6
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,EARLY,immediate_after,BTC_LEADERSHIP_MATURING,2025-10-22,16
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,EARLY,immediate_after,LATE_BULL_ROTATION,2025-10-17,11
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,EARLY,immediate_after,EXHAUSTION_WATCH,2025-10-07,1
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,EARLY,immediate_after,DE_RISK_1,2025-10-28,22
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,EARLY,medium_after,NORMAL_BULL,2025-12-07,62
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,EARLY,medium_after,BTC_LEADERSHIP_MATURING,2025-12-02,57
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,EARLY,medium_after,LATE_BULL_ROTATION,2025-11-23,48
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,EARLY,medium_after,EXHAUSTION_WATCH,2025-11-18,43
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,EARLY,medium_after,DE_RISK_1,2025-11-13,38
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,EARLY,medium_after,DE_RISK_2,2025-11-04,29
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,BALANCED,early_warning,NORMAL_BULL,2025-09-08,-28
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,BALANCED,early_warning,BTC_LEADERSHIP_MATURING,2025-09-13,-23
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,BALANCED,target_lead,BTC_LEADERSHIP_MATURING,2025-09-22,-14
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,BALANCED,target_lead,DE_RISK_1,2025-09-27,-9
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,BALANCED,near_event,EXHAUSTION_WATCH,2025-10-02,-4
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,BALANCED,near_event,DE_RISK_1,2025-09-30,-6
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,BALANCED,immediate_after,NORMAL_BULL,2025-10-22,16
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,BALANCED,immediate_after,BTC_LEADERSHIP_MATURING,2025-10-17,11
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,BALANCED,immediate_after,LATE_BULL_ROTATION,2025-10-08,2
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,BALANCED,immediate_after,EXHAUSTION_WATCH,2025-10-07,1
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,BALANCED,medium_after,NORMAL_BULL,2025-11-04,29
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,BALANCED,medium_after,BTC_LEADERSHIP_MATURING,2025-11-28,53
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,BALANCED,medium_after,LATE_BULL_ROTATION,2025-11-23,48
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,BALANCED,medium_after,EXHAUSTION_WATCH,2025-11-18,43
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,BALANCED,medium_after,DE_RISK_1,2025-11-13,38
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,BALANCED,medium_after,DE_RISK_2,2025-11-05,30
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,CONSERVATIVE,early_warning,NORMAL_BULL,2025-09-08,-28
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,CONSERVATIVE,early_warning,BTC_LEADERSHIP_MATURING,2025-09-13,-23
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,CONSERVATIVE,target_lead,BTC_LEADERSHIP_MATURING,2025-09-22,-14
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,CONSERVATIVE,near_event,BTC_LEADERSHIP_MATURING,2025-09-30,-6
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,CONSERVATIVE,immediate_after,NORMAL_BULL,2025-10-19,13
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,CONSERVATIVE,immediate_after,BTC_LEADERSHIP_MATURING,2025-10-07,1
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,CONSERVATIVE,medium_after,NORMAL_BULL,2025-11-04,29
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,CONSERVATIVE,medium_after,BTC_LEADERSHIP_MATURING,2025-11-29,54
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,CONSERVATIVE,medium_after,LATE_BULL_ROTATION,2025-11-22,47
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,CONSERVATIVE,medium_after,EXHAUSTION_WATCH,2025-11-15,40
P5E-2025-OCT-NEW-HIGH-DELEVERAGING,NEW_HIGH_DELEVERAGING_PHASE,False,2025-10-06,CONSERVATIVE,medium_after,DE_RISK_1,2025-11-06,31
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,EARLY,early_warning,NORMAL_BULL,2025-09-08,-28
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,EARLY,early_warning,LATE_BULL_ROTATION,2025-09-11,-25
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,EARLY,early_warning,EXHAUSTION_WATCH,2025-09-13,-23
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,EARLY,target_lead,LATE_BULL_ROTATION,2025-09-22,-14
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,EARLY,target_lead,DE_RISK_2,2025-09-23,-13
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,EARLY,near_event,DE_RISK_1,2025-10-02,-4
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,EARLY,near_event,DE_RISK_2,2025-09-30,-6
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,EARLY,immediate_after,BTC_LEADERSHIP_MATURING,2025-10-22,16
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,EARLY,immediate_after,LATE_BULL_ROTATION,2025-10-17,11
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,EARLY,immediate_after,EXHAUSTION_WATCH,2025-10-07,1
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,EARLY,immediate_after,DE_RISK_1,2025-10-28,22
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,EARLY,medium_after,NORMAL_BULL,2025-12-07,62
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,EARLY,medium_after,BTC_LEADERSHIP_MATURING,2025-12-02,57
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,EARLY,medium_after,LATE_BULL_ROTATION,2025-11-23,48
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,EARLY,medium_after,EXHAUSTION_WATCH,2025-11-18,43
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,EARLY,medium_after,DE_RISK_1,2025-11-13,38
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,EARLY,medium_after,DE_RISK_2,2025-11-04,29
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,BALANCED,early_warning,NORMAL_BULL,2025-09-08,-28
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,BALANCED,early_warning,BTC_LEADERSHIP_MATURING,2025-09-13,-23
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,BALANCED,target_lead,BTC_LEADERSHIP_MATURING,2025-09-22,-14
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,BALANCED,target_lead,DE_RISK_1,2025-09-27,-9
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,BALANCED,near_event,EXHAUSTION_WATCH,2025-10-02,-4
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,BALANCED,near_event,DE_RISK_1,2025-09-30,-6
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,BALANCED,immediate_after,NORMAL_BULL,2025-10-22,16
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,BALANCED,immediate_after,BTC_LEADERSHIP_MATURING,2025-10-17,11
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,BALANCED,immediate_after,LATE_BULL_ROTATION,2025-10-08,2
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,BALANCED,immediate_after,EXHAUSTION_WATCH,2025-10-07,1
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,BALANCED,medium_after,NORMAL_BULL,2025-11-04,29
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,BALANCED,medium_after,BTC_LEADERSHIP_MATURING,2025-11-28,53
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,BALANCED,medium_after,LATE_BULL_ROTATION,2025-11-23,48
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,BALANCED,medium_after,EXHAUSTION_WATCH,2025-11-18,43
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,BALANCED,medium_after,DE_RISK_1,2025-11-13,38
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,BALANCED,medium_after,DE_RISK_2,2025-11-05,30
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,CONSERVATIVE,early_warning,NORMAL_BULL,2025-09-08,-28
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,CONSERVATIVE,early_warning,BTC_LEADERSHIP_MATURING,2025-09-13,-23
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,CONSERVATIVE,target_lead,BTC_LEADERSHIP_MATURING,2025-09-22,-14
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,CONSERVATIVE,near_event,BTC_LEADERSHIP_MATURING,2025-09-30,-6
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,CONSERVATIVE,immediate_after,NORMAL_BULL,2025-10-19,13
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,CONSERVATIVE,immediate_after,BTC_LEADERSHIP_MATURING,2025-10-07,1
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,CONSERVATIVE,medium_after,NORMAL_BULL,2025-11-04,29
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,CONSERVATIVE,medium_after,BTC_LEADERSHIP_MATURING,2025-11-29,54
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,CONSERVATIVE,medium_after,LATE_BULL_ROTATION,2025-11-22,47
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,CONSERVATIVE,medium_after,EXHAUSTION_WATCH,2025-11-15,40
P5E-2025-LATE-DETERIORATION,POST_DELEVERAGING_DETERIORATION,False,2025-10-06,CONSERVATIVE,medium_after,DE_RISK_1,2025-11-06,31
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,EARLY,early_warning,NORMAL_BULL,2021-01-31,-28
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,EARLY,early_warning,BTC_LEADERSHIP_MATURING,2021-02-08,-20
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,EARLY,early_warning,LATE_BULL_ROTATION,2021-02-03,-25
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,EARLY,target_lead,BTC_LEADERSHIP_MATURING,2021-02-14,-14
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,EARLY,target_lead,EXHAUSTION_WATCH,2021-02-19,-9
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,EARLY,near_event,EXHAUSTION_WATCH,2021-02-22,-6
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,EARLY,near_event,FLAT,2021-02-23,-5
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,EARLY,immediate_after,LATE_BULL_ROTATION,2021-03-19,19
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,EARLY,immediate_after,EXHAUSTION_WATCH,2021-03-11,11
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,EARLY,immediate_after,DE_RISK_1,2021-03-06,6
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,EARLY,immediate_after,DE_RISK_2,2021-03-01,1
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,EARLY,medium_after,NORMAL_BULL,2021-04-25,56
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,EARLY,medium_after,BTC_LEADERSHIP_MATURING,2021-04-20,51
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,EARLY,medium_after,LATE_BULL_ROTATION,2021-04-09,40
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,EARLY,medium_after,EXHAUSTION_WATCH,2021-04-04,35
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,EARLY,medium_after,DE_RISK_1,2021-03-30,30
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,EARLY,medium_after,DE_RISK_2,2021-03-29,29
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,BALANCED,early_warning,NORMAL_BULL,2021-01-31,-28
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,BALANCED,early_warning,BTC_LEADERSHIP_MATURING,2021-02-13,-15
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,BALANCED,target_lead,BTC_LEADERSHIP_MATURING,2021-02-14,-14
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,BALANCED,near_event,EXHAUSTION_WATCH,2021-02-22,-6
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,BALANCED,near_event,FLAT,2021-02-23,-5
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,BALANCED,immediate_after,LATE_BULL_ROTATION,2021-03-19,19
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,BALANCED,immediate_after,EXHAUSTION_WATCH,2021-03-11,11
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,BALANCED,immediate_after,DE_RISK_1,2021-03-06,6
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,BALANCED,immediate_after,DE_RISK_2,2021-03-01,1
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,BALANCED,medium_after,NORMAL_BULL,2021-04-26,57
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,BALANCED,medium_after,BTC_LEADERSHIP_MATURING,2021-04-09,40
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,BALANCED,medium_after,LATE_BULL_ROTATION,2021-04-04,35
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,BALANCED,medium_after,EXHAUSTION_WATCH,2021-03-30,30
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,BALANCED,medium_after,DE_RISK_1,2021-03-29,29
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,BALANCED,medium_after,DE_RISK_2,2021-05-21,82
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,CONSERVATIVE,early_warning,NORMAL_BULL,2021-01-31,-28
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,CONSERVATIVE,target_lead,NORMAL_BULL,2021-02-14,-14
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,CONSERVATIVE,target_lead,BTC_LEADERSHIP_MATURING,2021-02-18,-10
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,CONSERVATIVE,near_event,BTC_LEADERSHIP_MATURING,2021-02-22,-6
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,CONSERVATIVE,near_event,FLAT,2021-02-23,-5
P5C-2021-JAN-FEB-HIGH-VOL,HIGH_VOLATILITY_NON_TOP_CONTROL,False,2021-02-28,CONSERVATIVE,immediate_after,EXHAUSTION_WATCH,2021-03-17,17
